group_label,condition,anchor,layer,pearson,spearman,n_used,mean_degradation,mean_deltanorm
per_condition,evidence_distractor_neutral,S3,16,-0.197612,-0.122175,80,1.158027,13.633138
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S3,16,-0.549589,-0.566603,320,4.919687,26.382553
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S3,16,0.063055,0.090633,160,-3.049893,27.259076
distractor_only,evidence_distractor_neutral,S3,16,-0.197612,-0.122175,80,1.158027,13.633138
per_condition,evidence_false_belief_pressure,S3,17,0.011389,0.030356,80,0.510714,31.550637
per_condition,evidence_false_rationale_pressure,S3,17,-0.028397,-0.075457,80,1.589763,31.947428
per_condition,evidence_emotional_pressure,S3,17,0.247420,0.235443,80,7.996908,30.591478
per_condition,evidence_authority_pressure,S3,17,0.100879,0.172527,80,9.581363,26.493239
per_condition,evidence_true_belief_pressure,S3,17,0.069169,0.082161,80,-3.088202,31.505047
per_condition,evidence_true_rationale_pressure,S3,17,-0.035431,-0.033544,80,-3.011584,31.033918
per_condition,evidence_distractor_neutral,S3,17,-0.222968,-0.162822,80,1.158027,15.162301
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S3,17,-0.590175,-0.639065,320,4.919687,30.145695
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S3,17,0.004073,0.022056,160,-3.049893,31.269483
distractor_only,evidence_distractor_neutral,S3,17,-0.222968,-0.162822,80,1.158027,15.162301
per_condition,evidence_false_belief_pressure,S3,18,0.018948,0.067815,80,0.510714,31.976009
per_condition,evidence_false_rationale_pressure,S3,18,0.032872,-0.005931,80,1.589763,32.588082
per_condition,evidence_emotional_pressure,S3,18,0.059999,0.042241,80,7.996908,31.506717
per_condition,evidence_authority_pressure,S3,18,-0.015637,0.085443,80,9.581363,27.407066
per_condition,evidence_true_belief_pressure,S3,18,0.090843,0.118378,80,-3.088202,31.967423
per_condition,evidence_true_rationale_pressure,S3,18,-0.021208,-0.012916,80,-3.011584,31.438738
per_condition,evidence_distractor_neutral,S3,18,-0.204251,-0.122504,80,1.158027,15.450862
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S3,18,-0.556450,-0.559450,320,4.919687,30.869469
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S3,18,0.020586,0.049555,160,-3.049893,31.703080
distractor_only,evidence_distractor_neutral,S3,18,-0.204251,-0.122504,80,1.158027,15.450862
per_condition,evidence_false_belief_pressure,S3,19,-0.131304,-0.121097,80,0.510714,39.737290
per_condition,evidence_false_rationale_pressure,S3,19,0.021335,0.046038,80,1.589763,40.943459
per_condition,evidence_emotional_pressure,S3,19,0.001001,-0.019691,80,7.996908,39.024050
per_condition,evidence_authority_pressure,S3,19,-0.250120,-0.223582,80,9.581363,34.950330
per_condition,evidence_true_belief_pressure,S3,19,0.084121,0.105016,80,-3.088202,38.995030
per_condition,evidence_true_rationale_pressure,S3,19,0.104787,0.143812,80,-3.011584,38.360669
per_condition,evidence_distractor_neutral,S3,19,-0.197937,-0.094538,80,1.158027,19.355772
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S3,19,-0.564887,-0.575994,320,4.919687,38.663782
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S3,19,0.083701,0.105581,160,-3.049893,38.677850
distractor_only,evidence_distractor_neutral,S3,19,-0.197937,-0.094538,80,1.158027,19.355772
per_condition,evidence_false_belief_pressure,S3,20,-0.148338,-0.147890,80,0.510714,44.412024
per_condition,evidence_false_rationale_pressure,S3,20,0.159160,0.235068,80,1.589763,45.835565
per_condition,evidence_emotional_pressure,S3,20,-0.032342,-0.028809,80,7.996908,43.617893
per_condition,evidence_authority_pressure,S3,20,-0.275578,-0.261814,80,9.581363,38.369748
per_condition,evidence_true_belief_pressure,S3,20,-0.061663,-0.033990,80,-3.088202,42.905121
per_condition,evidence_true_rationale_pressure,S3,20,0.075609,0.020323,80,-3.011584,42.575820
per_condition,evidence_distractor_neutral,S3,20,-0.196195,-0.145992,80,1.158027,21.524759
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S3,20,-0.518138,-0.525009,320,4.919687,43.058808
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S3,20,0.015385,-0.014265,160,-3.049893,42.740471
distractor_only,evidence_distractor_neutral,S3,20,-0.196195,-0.145992,80,1.158027,21.524759
per_condition,evidence_false_belief_pressure,S3,21,-0.137081,-0.098922,80,0.510714,47.641085
per_condition,evidence_false_rationale_pressure,S3,21,0.180782,0.229301,80,1.589763,48.734022
per_condition,evidence_emotional_pressure,S3,21,0.056267,0.051852,80,7.996908,48.480674
per_condition,evidence_authority_pressure,S3,21,-0.212061,-0.169808,80,9.581363,42.904835
per_condition,evidence_true_belief_pressure,S3,21,-0.134127,-0.067464,80,-3.088202,46.341211
per_condition,evidence_true_rationale_pressure,S3,21,0.038685,-0.029841,80,-3.011584,45.998932
per_condition,evidence_distractor_neutral,S3,21,-0.184169,-0.177590,80,1.158027,24.171868
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S3,21,-0.351397,-0.316428,320,4.919687,46.940154
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S3,21,-0.041518,-0.065206,160,-3.049893,46.170071
distractor_only,evidence_distractor_neutral,S3,21,-0.184169,-0.177590,80,1.158027,24.171868
per_condition,evidence_false_belief_pressure,S3,22,0.245544,0.336779,80,0.510714,50.717549
per_condition,evidence_false_rationale_pressure,S3,22,0.343804,0.412494,80,1.589763,50.844822
per_condition,evidence_emotional_pressure,S3,22,-0.059341,-0.014369,80,7.996908,53.851887
per_condition,evidence_authority_pressure,S3,22,-0.303343,-0.217370,80,9.581363,46.616627
per_condition,evidence_true_belief_pressure,S3,22,0.076391,0.127496,80,-3.088202,49.690943
per_condition,evidence_true_rationale_pressure,S3,22,-0.012914,0.013033,80,-3.011584,49.597707
per_condition,evidence_distractor_neutral,S3,22,-0.126841,-0.111111,80,1.158027,25.344324
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S3,22,-0.155045,-0.032632,320,4.919687,50.507721
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S3,22,0.024906,0.063137,160,-3.049893,49.644325
distractor_only,evidence_distractor_neutral,S3,22,-0.126841,-0.111111,80,1.158027,25.344324
per_condition,evidence_false_belief_pressure,S3,23,0.234592,0.343976,80,0.510714,58.875320
per_condition,evidence_false_rationale_pressure,S3,23,0.358949,0.430497,80,1.589763,59.814010
per_condition,evidence_emotional_pressure,S3,23,-0.052674,-0.048148,80,7.996908,63.184406
per_condition,evidence_authority_pressure,S3,23,-0.323335,-0.227825,80,9.581363,54.946109
per_condition,evidence_true_belief_pressure,S3,23,0.170770,0.237857,80,-3.088202,57.831136
per_condition,evidence_true_rationale_pressure,S3,23,0.072968,0.150516,80,-3.011584,57.935647
per_condition,evidence_distractor_neutral,S3,23,-0.100781,-0.079817,80,1.158027,29.877034
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S3,23,-0.114584,0.004879,320,4.919687,59.204961
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S3,23,0.115088,0.190800,160,-3.049893,57.883391
distractor_only,evidence_distractor_neutral,S3,23,-0.100781,-0.079817,80,1.158027,29.877034
per_condition,evidence_false_belief_pressure,S3,24,0.164000,0.270699,80,0.510714,68.685996
per_condition,evidence_false_rationale_pressure,S3,24,0.407747,0.507243,80,1.589763,69.824182
per_condition,evidence_emotional_pressure,S3,24,-0.074961,-0.054524,80,7.996908,75.581116
per_condition,evidence_authority_pressure,S3,24,-0.335953,-0.259564,80,9.581363,65.999586
per_condition,evidence_true_belief_pressure,S3,24,0.306847,0.405556,80,-3.088202,68.540088
per_condition,evidence_true_rationale_pressure,S3,24,0.170178,0.236920,80,-3.011584,67.844105
per_condition,evidence_distractor_neutral,S3,24,-0.051170,-0.053258,80,1.158027,36.894051
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S3,24,0.027805,0.123351,320,4.919687,70.022720
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S3,24,0.226496,0.313779,160,-3.049893,68.192097
distractor_only,evidence_distractor_neutral,S3,24,-0.051170,-0.053258,80,1.158027,36.894051
per_condition,evidence_false_belief_pressure,S3,25,0.131164,0.215073,80,0.510714,78.680813
per_condition,evidence_false_rationale_pressure,S3,25,0.362610,0.460642,80,1.589763,79.524565
per_condition,evidence_emotional_pressure,S3,25,-0.076572,-0.057548,80,7.996908,86.287850
per_condition,evidence_authority_pressure,S3,25,-0.333072,-0.260361,80,9.581363,75.370193
per_condition,evidence_true_belief_pressure,S3,25,0.287842,0.374918,80,-3.088202,79.396958
per_condition,evidence_true_rationale_pressure,S3,25,0.122690,0.198875,80,-3.011584,78.292318
per_condition,evidence_distractor_neutral,S3,25,-0.039192,-0.042452,80,1.158027,41.996460
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S3,25,0.019886,0.105840,320,4.919687,79.965855
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S3,25,0.190779,0.271645,160,-3.049893,78.844638
distractor_only,evidence_distractor_neutral,S3,25,-0.039192,-0.042452,80,1.158027,41.996460
per_condition,evidence_false_belief_pressure,S3,26,0.067365,0.151992,80,0.510714,90.234855
per_condition,evidence_false_rationale_pressure,S3,26,0.349325,0.465424,80,1.589763,90.941431
per_condition,evidence_emotional_pressure,S3,26,-0.039436,-0.045734,80,7.996908,97.320803
per_condition,evidence_authority_pressure,S3,26,-0.260313,-0.181763,80,9.581363,84.612340
per_condition,evidence_true_belief_pressure,S3,26,0.333397,0.410689,80,-3.088202,88.111552
per_condition,evidence_true_rationale_pressure,S3,26,0.117393,0.216714,80,-3.011584,87.793303
per_condition,evidence_distractor_neutral,S3,26,-0.031091,-0.025035,80,1.158027,47.872674
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S3,26,-0.056716,0.018369,320,4.919687,90.777357
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S3,26,0.208865,0.310533,160,-3.049893,87.952427
distractor_only,evidence_distractor_neutral,S3,26,-0.031091,-0.025035,80,1.158027,47.872674
per_condition,evidence_false_belief_pressure,S3,27,0.228867,0.297515,80,0.510714,106.182151
per_condition,evidence_false_rationale_pressure,S3,27,0.408595,0.496132,80,1.589763,104.373026
per_condition,evidence_emotional_pressure,S3,27,-0.030568,-0.029208,80,7.996908,111.702510
per_condition,evidence_authority_pressure,S3,27,-0.298439,-0.242499,80,9.581363,102.110247
per_condition,evidence_true_belief_pressure,S3,27,0.430480,0.528997,80,-3.088202,104.662776
per_condition,evidence_true_rationale_pressure,S3,27,0.138715,0.243460,80,-3.011584,104.991034
per_condition,evidence_distractor_neutral,S3,27,0.005859,-0.001992,80,1.158027,56.542923
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S3,27,0.020036,0.128532,320,4.919687,106.091984
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S3,27,0.256853,0.379122,160,-3.049893,104.826905
distractor_only,evidence_distractor_neutral,S3,27,0.005859,-0.001992,80,1.158027,56.542923
per_condition,evidence_false_belief_pressure,S3,28,0.201274,0.274590,80,0.510714,124.496237
per_condition,evidence_false_rationale_pressure,S3,28,0.399413,0.488420,80,1.589763,122.463646
per_condition,evidence_emotional_pressure,S3,28,-0.062133,-0.024895,80,7.996908,131.812302
per_condition,evidence_authority_pressure,S3,28,-0.286170,-0.213010,80,9.581363,121.456127
per_condition,evidence_true_belief_pressure,S3,28,0.423770,0.532771,80,-3.088202,122.562976
per_condition,evidence_true_rationale_pressure,S3,28,0.145436,0.248922,80,-3.011584,123.648126
per_condition,evidence_distractor_neutral,S3,28,0.051888,0.033005,80,1.158027,69.404668
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S3,28,0.080229,0.180941,320,4.919687,125.057078
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S3,28,0.254742,0.381665,160,-3.049893,123.105551
distractor_only,evidence_distractor_neutral,S3,28,0.051888,0.033005,80,1.158027,69.404668
per_condition,evidence_false_belief_pressure,S3,29,0.287864,0.326442,80,0.510714,140.196832
per_condition,evidence_false_rationale_pressure,S3,29,0.453710,0.552461,80,1.589763,137.630255
per_condition,evidence_emotional_pressure,S3,29,-0.117219,-0.062494,80,7.996908,148.015380
per_condition,evidence_authority_pressure,S3,29,-0.309688,-0.260478,80,9.581363,139.572314
per_condition,evidence_true_belief_pressure,S3,29,0.479314,0.570089,80,-3.088202,144.460264
per_condition,evidence_true_rationale_pressure,S3,29,0.203189,0.300844,80,-3.011584,144.148050
per_condition,evidence_distractor_neutral,S3,29,0.080849,0.044890,80,1.158027,81.657864
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S3,29,0.150918,0.253199,320,4.919687,141.353695
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S3,29,0.313100,0.425396,160,-3.049893,144.304157
distractor_only,evidence_distractor_neutral,S3,29,0.080849,0.044890,80,1.158027,81.657864
per_condition,evidence_false_belief_pressure,S3,30,0.188243,0.219644,80,0.510714,166.383232
per_condition,evidence_false_rationale_pressure,S3,30,0.451684,0.551571,80,1.589763,159.641727
per_condition,evidence_emotional_pressure,S3,30,-0.119644,-0.064815,80,7.996908,169.780445
per_condition,evidence_authority_pressure,S3,30,-0.315762,-0.273136,80,9.581363,167.211103
per_condition,evidence_true_belief_pressure,S3,30,0.404453,0.509025,80,-3.088202,173.102214
per_condition,evidence_true_rationale_pressure,S3,30,0.179143,0.293155,80,-3.011584,171.609581
per_condition,evidence_distractor_neutral,S3,30,0.091319,0.041280,80,1.158027,99.619491
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S3,30,0.141461,0.230647,320,4.919687,165.754127
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S3,30,0.263941,0.385650,160,-3.049893,172.355897
distractor_only,evidence_distractor_neutral,S3,30,0.091319,0.041280,80,1.158027,99.619491
per_condition,evidence_false_belief_pressure,S3,31,0.165062,0.241022,80,0.510714,188.813358
per_condition,evidence_false_rationale_pressure,S3,31,0.443885,0.546554,80,1.589763,179.297247
per_condition,evidence_emotional_pressure,S3,31,-0.116906,-0.053774,80,7.996908,187.854360
per_condition,evidence_authority_pressure,S3,31,-0.326461,-0.290788,80,9.581363,186.584860
per_condition,evidence_true_belief_pressure,S3,31,0.378680,0.494093,80,-3.088202,198.263051
per_condition,evidence_true_rationale_pressure,S3,31,0.191675,0.305016,80,-3.011584,195.070947
per_condition,evidence_distractor_neutral,S3,31,0.081497,0.035115,80,1.158027,114.872598
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S3,31,0.035884,0.097487,320,4.919687,185.637456
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S3,31,0.260804,0.384589,160,-3.049893,196.666999
distractor_only,evidence_distractor_neutral,S3,31,0.081497,0.035115,80,1.158027,114.872598
per_condition,evidence_false_belief_pressure,S3,32,0.160662,0.270605,80,0.510714,209.623792
per_condition,evidence_false_rationale_pressure,S3,32,0.437674,0.537131,80,1.589763,197.575999
per_condition,evidence_emotional_pressure,S3,32,-0.175194,-0.095874,80,7.996908,207.604172
per_condition,evidence_authority_pressure,S3,32,-0.314285,-0.253985,80,9.581363,210.077796
per_condition,evidence_true_belief_pressure,S3,32,0.362107,0.502203,80,-3.088202,219.813569
per_condition,evidence_true_rationale_pressure,S3,32,0.178675,0.308486,80,-3.011584,216.654773
per_condition,evidence_distractor_neutral,S3,32,0.066076,0.011580,80,1.158027,132.202466
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S3,32,0.089846,0.144840,320,4.919687,206.220440
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S3,32,0.246563,0.382656,160,-3.049893,218.234171
distractor_only,evidence_distractor_neutral,S3,32,0.066076,0.011580,80,1.158027,132.202466
per_condition,evidence_false_belief_pressure,S3,33,0.190781,0.257736,80,0.510714,229.399178
per_condition,evidence_false_rationale_pressure,S3,33,0.456499,0.544796,80,1.589763,214.770631
per_condition,evidence_emotional_pressure,S3,33,-0.179393,-0.127590,80,7.996908,228.442215
per_condition,evidence_authority_pressure,S3,33,-0.314745,-0.257595,80,9.581363,227.743031
per_condition,evidence_true_belief_pressure,S3,33,0.401502,0.516948,80,-3.088202,237.510869
per_condition,evidence_true_rationale_pressure,S3,33,0.166664,0.292663,80,-3.011584,234.569044
per_condition,evidence_distractor_neutral,S3,33,0.083295,0.041210,80,1.158027,149.379585
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S3,33,0.091145,0.151192,320,4.919687,225.088764
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S3,33,0.255320,0.383420,160,-3.049893,236.039956
distractor_only,evidence_distractor_neutral,S3,33,0.083295,0.041210,80,1.158027,149.379585
per_condition,evidence_false_belief_pressure,S3,34,0.207388,0.264627,80,0.510714,249.472236
per_condition,evidence_false_rationale_pressure,S3,34,0.471804,0.567112,80,1.589763,233.188245
per_condition,evidence_emotional_pressure,S3,34,-0.230443,-0.189170,80,7.996908,251.940606
per_condition,evidence_authority_pressure,S3,34,-0.357098,-0.323652,80,9.581363,251.721618
per_condition,evidence_true_belief_pressure,S3,34,0.428551,0.530544,80,-3.088202,258.581191
per_condition,evidence_true_rationale_pressure,S3,34,0.185083,0.308181,80,-3.011584,254.236846
per_condition,evidence_distractor_neutral,S3,34,0.040589,-0.024613,80,1.158027,170.738521
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S3,34,0.160408,0.229782,320,4.919687,246.580676
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S3,34,0.276181,0.400261,160,-3.049893,256.409019
distractor_only,evidence_distractor_neutral,S3,34,0.040589,-0.024613,80,1.158027,170.738521
per_condition,evidence_false_belief_pressure,S3,35,0.204939,0.311252,80,0.510714,108.306616
per_condition,evidence_false_rationale_pressure,S3,35,0.396908,0.484154,80,1.589763,107.755330
per_condition,evidence_emotional_pressure,S3,35,-0.306629,-0.253938,80,7.996908,126.980614
per_condition,evidence_authority_pressure,S3,35,-0.346415,-0.314252,80,9.581363,113.939882
per_condition,evidence_true_belief_pressure,S3,35,0.347543,0.413057,80,-3.088202,109.294014
per_condition,evidence_true_rationale_pressure,S3,35,0.147867,0.267886,80,-3.011584,108.045820
per_condition,evidence_distractor_neutral,S3,35,0.079075,0.042499,80,1.158027,73.380924
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S3,35,0.377343,0.480913,320,4.919687,114.245611
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S3,35,0.229479,0.335093,160,-3.049893,108.669917
distractor_only,evidence_distractor_neutral,S3,35,0.079075,0.042499,80,1.158027,73.380924
per_condition,evidence_false_belief_pressure,S4,0,0.202080,0.140131,80,0.510714,0.218705
per_condition,evidence_false_rationale_pressure,S4,0,-0.229046,-0.168636,80,1.589763,0.629089
per_condition,evidence_emotional_pressure,S4,0,0.141030,0.072925,80,7.996908,1.223887
per_condition,evidence_authority_pressure,S4,0,0.232787,0.181997,80,9.581363,1.128910
per_condition,evidence_true_belief_pressure,S4,0,0.371363,0.370394,80,-3.088202,0.218702
per_condition,evidence_true_rationale_pressure,S4,0,-0.040392,0.059025,80,-3.011584,0.597346
per_condition,evidence_distractor_neutral,S4,0,-0.196822,-0.196906,80,1.158027,0.452667
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S4,0,0.621300,0.565039,320,4.919687,0.800148
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S4,0,-0.002231,0.141237,160,-3.049893,0.408024
distractor_only,evidence_distractor_neutral,S4,0,-0.196822,-0.196906,80,1.158027,0.452667
per_condition,evidence_false_belief_pressure,S4,1,0.152508,0.196249,80,0.510714,0.396259
per_condition,evidence_false_rationale_pressure,S4,1,-0.220922,-0.140131,80,1.589763,0.793693
per_condition,evidence_emotional_pressure,S4,1,0.071151,0.026278,80,7.996908,1.332264
per_condition,evidence_authority_pressure,S4,1,0.159090,0.109916,80,9.581363,1.207459
per_condition,evidence_true_belief_pressure,S4,1,0.283553,0.259400,80,-3.088202,0.396007
per_condition,evidence_true_rationale_pressure,S4,1,-0.047908,0.043694,80,-3.011584,0.761480
per_condition,evidence_distractor_neutral,S4,1,-0.201839,-0.200023,80,1.158027,0.536403
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S4,1,0.602776,0.554654,320,4.919687,0.932419
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S4,1,-0.010986,0.092350,160,-3.049893,0.578744
distractor_only,evidence_distractor_neutral,S4,1,-0.201839,-0.200023,80,1.158027,0.536403
per_condition,evidence_false_belief_pressure,S4,2,0.029669,0.032044,80,0.510714,0.713695
per_condition,evidence_false_rationale_pressure,S4,2,-0.197047,-0.127051,80,1.589763,1.053339
per_condition,evidence_emotional_pressure,S4,2,0.055702,0.030544,80,7.996908,1.497694
per_condition,evidence_authority_pressure,S4,2,0.072936,0.010806,80,9.581363,1.353638
per_condition,evidence_true_belief_pressure,S4,2,0.126677,0.109681,80,-3.088202,0.712787
per_condition,evidence_true_rationale_pressure,S4,2,-0.058152,-0.030286,80,-3.011584,1.034676
per_condition,evidence_distractor_neutral,S4,2,-0.214046,-0.215026,80,1.158027,0.681554
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S4,2,0.569192,0.528855,320,4.919687,1.154592
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S4,2,-0.016344,0.052514,160,-3.049893,0.873731
distractor_only,evidence_distractor_neutral,S4,2,-0.214046,-0.215026,80,1.158027,0.681554
per_condition,evidence_false_belief_pressure,S4,3,0.043564,0.089170,80,0.510714,1.435271
per_condition,evidence_false_rationale_pressure,S4,3,-0.146273,-0.043413,80,1.589763,1.643118
per_condition,evidence_emotional_pressure,S4,3,-0.031975,-0.033779,80,7.996908,1.804589
per_condition,evidence_authority_pressure,S4,3,0.019961,0.033849,80,9.581363,1.717290
per_condition,evidence_true_belief_pressure,S4,3,0.106518,0.130145,80,-3.088202,1.434357
per_condition,evidence_true_rationale_pressure,S4,3,-0.017986,-0.019198,80,-3.011584,1.612105
per_condition,evidence_distractor_neutral,S4,3,-0.214502,-0.213737,80,1.158027,0.822270
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S4,3,0.411183,0.508338,320,4.919687,1.650067
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S4,3,0.012765,0.065390,160,-3.049893,1.523231
distractor_only,evidence_distractor_neutral,S4,3,-0.214502,-0.213737,80,1.158027,0.822270
per_condition,evidence_false_belief_pressure,S4,4,0.061983,0.092077,80,0.510714,1.884937
per_condition,evidence_false_rationale_pressure,S4,4,-0.044320,0.000117,80,1.589763,2.184117
per_condition,evidence_emotional_pressure,S4,4,-0.121821,-0.141796,80,7.996908,2.100627
per_condition,evidence_authority_pressure,S4,4,-0.056699,-0.062494,80,9.581363,2.053800
per_condition,evidence_true_belief_pressure,S4,4,0.096659,0.132700,80,-3.088202,1.883442
per_condition,evidence_true_rationale_pressure,S4,4,0.005707,-0.006610,80,-3.011584,2.092093
per_condition,evidence_distractor_neutral,S4,4,-0.143567,-0.175152,80,1.158027,1.073056
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S4,4,0.110679,0.255680,320,4.919687,2.055870
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S4,4,0.034436,0.069079,160,-3.049893,1.987767
distractor_only,evidence_distractor_neutral,S4,4,-0.143567,-0.175152,80,1.158027,1.073056
per_condition,evidence_false_belief_pressure,S4,5,0.090036,0.122316,80,0.510714,2.352266
per_condition,evidence_false_rationale_pressure,S4,5,0.206763,0.219995,80,1.589763,2.849336
per_condition,evidence_emotional_pressure,S4,5,-0.239387,-0.244702,80,7.996908,2.485805
per_condition,evidence_authority_pressure,S4,5,-0.058172,-0.064088,80,9.581363,2.486785
per_condition,evidence_true_belief_pressure,S4,5,0.149291,0.186451,80,-3.088202,2.350449
per_condition,evidence_true_rationale_pressure,S4,5,0.140208,0.009892,80,-3.011584,2.716023
per_condition,evidence_distractor_neutral,S4,5,0.002020,-0.020417,80,1.158027,1.413597
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S4,5,-0.130352,-0.003445,320,4.919687,2.543548
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S4,5,0.102099,0.079075,160,-3.049893,2.533236
distractor_only,evidence_distractor_neutral,S4,5,0.002020,-0.020417,80,1.158027,1.413597
per_condition,evidence_false_belief_pressure,S4,6,0.212527,0.248078,80,0.510714,3.285718
per_condition,evidence_false_rationale_pressure,S4,6,0.302841,0.336381,80,1.589763,3.773019
per_condition,evidence_emotional_pressure,S4,6,-0.229906,-0.242288,80,7.996908,3.258674
per_condition,evidence_authority_pressure,S4,6,-0.037220,-0.038678,80,9.581363,3.127939
per_condition,evidence_true_belief_pressure,S4,6,0.273204,0.301828,80,-3.088202,3.283067
per_condition,evidence_true_rationale_pressure,S4,6,0.229762,0.152555,80,-3.011584,3.649261
per_condition,evidence_distractor_neutral,S4,6,-0.082756,-0.078153,80,1.158027,1.799423
pooled_false_pressure,"evidence_false_belief_pressure,evidence_false_rationale_pressure,evidence_emotional_pressure,evidence_authority_pressure",S4,6,-0.385650,-0.406310,320,4.919687,3.361337
pooled_evidence_aligned,"evidence_true_belief_pressure,evidence_true_rationale_pressure",S4,6,0.180406,0.170257,160,-3.049893,3.466164
distractor_only,evidence_distractor_neutral,S4,6,-0.082756,-0.078153,80,1.158027,1.799423
per_condition,evidence_false_belief_pressure,S4,7,0.239557,0.305321,80,0.510714,4.213714
